id,tweet_text,emotion
1.02E+18,Arrecadação de junho é a melhor desde 2015,
1.02E+18,Barcelona atravessa Roma e acerta com Malcom,
1.02E+18,Cobertura de prédio pega fogo no Itaim,
1.02E+18,Aumento do calor pode elevar as taxas de suicídios,
1.02E+18,WhatsApp vai avisar o usuário sobre links suspeitos,
1.02E+18,Demi Lovato é hospitalizada com suspeita de overdose,
1.02E+18,“Ela vivia morrendo de medo”,
1.02E+18,Everton oficializa contratação de Richarlison,
1.02E+18,Investigado por corrupção e fraude,
1.02E+18,Novela ‘Jesus’ tem Adão peladão,
1.02E+18,Sergio Marchionne,
1.02E+18,Sem coligação,
1.02E+18,Indefinido sobre vice,
1.02E+18,Aos 85 anos,
1.02E+18,Conheça Sergio Díaz,
1.02E+18,População brasileira deve atingir auge 2047 e começar a cair,
1.02E+18,Branco Mello,
1.02E+18,Durante protesto em avião na Suécia,
1.02E+18,Bloqueado na China,
1.02E+18,Dívida pública federal sobe 1% em junho e atinge R$ 3,
1.02E+18,Universidade da Bahia cria cota para transgêneros,
1.02E+18,Em era feminista,
1.02E+18,‘Jesus’,
1.02E+18,Gata é eleita prefeita da cidade de Omena,
1.02E+18,Líderes do Centrão rejeitam que,
1.02E+18,Dólar volta a 3,
1.02E+18,No Rio,
1.02E+18,Aos 53 anos,
1.02E+18,Depois do lago com água líquida,
1.02E+18,Lady Gaga,
1.02E+18,Bom dia! Os presidentes dos EUA e da Comissão Europeia anunciaram trégua na guerra comercial deflagrada pelo americano ao impor sobretaxas a aço e alumínio importados. No #JornalOGlobo desta quinta,
1.02E+18,De saída do Barcelona,
1.02E+18,Em encontro com Xi Jinping,
1.02E+18,Equipe de Demi Lovato tentou 'intervenção' contra vício antes de overdose,
1.02E+18,Com demissão de Roger,
1.02E+18,Brasil toma providências sobre morte de brasileira na Nicarágua,
1.02E+18,Acordo entre Mercosul e UE nunca esteve tão perto,
1.02E+18,Em carta,
1.02E+18,Lucro do Bradesco sobe 9,
1.02E+18,Análise: Desconectado,
1.02E+18,Namorado de Lulu Santos,
1.02E+18,No Barcelona,
1.02E+18,Contas externas registram déficit de US$ 3,
1.02E+18,Sem Josué,
1.02E+18,Investidores estrangeiros retiraram US$ 3,
1.02E+18,Recuperado de hemorragia cerebral,
1.02E+18,Por falta de pagamento,
1.02E+18,Em 11 anos,
1.02E+18,Giannetti era intermediário em esquema no Carf,
1.02E+18,Paul McCartney faz show surpresa no Cavern Club,
1.02E+18,Assumir namoro foi 'gesto de amor,
1.02E+18,'Honraria qualquer chapa',
1.02E+18,Dia dos Avós reúne centenas de fiéis na Igreja de Sant'Ana,
1.02E+18,Após demissão de James Gunn,
1.02E+18,Em um ano,
1.02E+18,Câmeras da prefeitura do Rio flagraram dois adolescentes roubando o cordão de um homem que caminhava pela orla de Copacabana,
1.02E+18,'Paty Bumbum' nega acusações e diz: ‘No SUS,
1.02E+18,EUA vão impor “grandes sanções” à Turquia por prisão de pastor,
1.02E+18,PMs são flagrados furtando bateria de carro roubado no Cachambi,
1.02E+18,Locutores são afastados de rádio após se referirem a procurador-geral como 'homem de turbante',
1.02E+18,Facebook deveria ter sido mais transparente na remoção de perfis,
1.02E+18,Em depoimento de 2h30 de duração,
1.02E+18,Novo lança chapa em SP com ex-Vem Pra Rua,
1.02E+18,Kylie,
1.02E+18,Bruna Marquezine diz querer trabalhar fora do Brasil: 'onde puder fazer personagens bacanas,
1.02E+18,Brasileiro cofundador do Facebook,
1.02E+18,Sobraram só US$ 9,
1.02E+18,Após se aposentar do vôlei,
1.02E+18,Em vídeo,
1.02E+18,Paul McCartney faz show surpresa no Cavern Club,
1.02E+18,Kylie,
1.02E+18,Assumir namoro foi 'gesto de amor,
1.02E+18,Bom dia! A edição do #JornalOGlobo desta sexta,
1.02E+18,Prefeito de Japeri,
1.02E+18,Matanza promove seu último festival neste sábado,
1.02E+18,Ciro: ‘Com o governo na mão,
1.02E+18,Após selar apoio a Alckmin,
1.02E+18,Entre,
1.02E+18,'Fui vítima de muitas mentiras',
1.02E+18,A saga ‘Missão Impossível’,
1.02E+18,EXCLUSIVO: Como vive hoje Sean Goldman,
1.02E+18,Twitter tem ganho recorde,
1.02E+18,Preso,
1.02E+18,Priyanka Chopra e Nick Jonas estão noivos,
1.02E+18,No dia em que Marielle completaria 39 anos,
1.02E+18,Após 17 anos,
1.02E+18,Livre da prisão,
1.02E+18,Temer fala de aprofundar relações com África,
1.02E+18,Economia dos EUA cresce 4,
1.02E+18,Considerado o maior especialista em manuscritos medievais do mundo,
1.02E+18,Discussão sobre presidenciáveis aumentou 46% na última semana,
1.02E+18,Grávida,
1.02E+18,Imran Khan vence no Paquistão,
1.02E+18,Posição da Nicarágua sobre caso de brasileira é insuficiente,
1.02E+18,‘Vamos ajudar Neymar a se recuperar’,
1.02E+18,Aos 31 anos,
1.02E+18,Após 17 anos,
1.02E+18,Em busca por vice,
1.02E+18,Acusado de estupro,
1.02E+18,Depois de proibição do prefeito,
1.02E+18,'Ainda que tivesse cometido algum erro,
1.02E+18,Contas do governo central têm rombo de R$ 16,
1.02E+18,RIo: Projeto pode levar trens da Linha 2 do metrô até General Osório,
1.02E+18,Cinco crianças estão internadas em quarto com mofo e infiltrações no Hospital Salgado Filho,
1.02E+18,Bolsonaro lidera entre eleitor evangélico,
1.02E+18,"""Tem que chamar a Márcia mesmo. Chama a Márcia",
1.02E+18,Homens votam três vezes mais em Bolsonaro do que mulheres,
1.02E+18,Passageiros de um ônibus que passa próximo ao Morro do Urubu tiveram de se jogar no chão,
1.02E+18,Eclipse lunar mais longo do século encanta cariocas,
1.02E+18,Ed Westwick,
1.02E+18,Ex-curador do Prêmio Jabuti,
1.02E+18,Priyanka Chopra e Nick Jonas estão noivos,
1.02E+18,Eclipse lunar mais longo do século encanta cariocas,
1.02E+18,Ed Westwick,
1.02E+18,Sem alianças,
1.02E+18,Bom dia! Sábado,
1.02E+18,Enfraquecido por denúncias,
1.02E+18,A simbologia do sindicato dos metalúrgicos: da Força,
1.02E+18,Primeiro goleiro profissional da história do Flamengo,
1.02E+18,Grávida,
1.02E+18,Com telefone cortado,
1.02E+18,Após reunião de famílias de imigrantes nos EUA,
1.02E+18,A caminho do Vasco,
1.02E+18,‘Sou candidato do meu histórico’,
1.02E+18,Investigada,
1.02E+18,Morre Fernandinho,
1.02E+18,Chico Buarque,
1.02E+18,Flip: 'Não se dá mais valor à acústica',
1.02E+18,Com 'marqueteiros outsiders',
1.02E+18,Mulheres,
1.02E+18,Terremoto na Indonésia deixa 10 mortos,
1.02E+18,Em nova rota,
1.02E+18,Após inundações catastróficas,
1.02E+18,Casamento infantil no Afeganistão cai 10% em 5 anos,
1.02E+18,Brasieliro: em casa,
1.02E+18,Cabral pede a Temer prisão especial,
1.02E+18,Em convenção,
1.02E+18,Telebrás: 20 anos depois,
1.02E+18,Iluminação das ruas afeta cadeia alimentar de animais,
1.02E+18,Como Lula,
1.02E+18,Ataques de Trump à imprensa são ‘perigosos’,
1.02E+18,Já viu antena feita de garrafa PET,
1.02E+18,Com menos compartilhamentos,
1.02E+18,Com 'arrancada' no segundo tempo,
1.02E+18,Carrasco do Vasco,
1.02E+18,Dois anos depois das Olimpíadas,
1.02E+18,STJ mantém com Moro inquérito sobre R$ 2,
1.02E+18,Avião de pequeno porte cai na Zona Norte de São Paulo. Segundo o Corpo de Bombeiros,
1.02E+18,Após nova goleada,
1.02E+18,Único gay assumido entre as 5 principais ligas de esporte dos EUA,
1.02E+18,Sem alianças,
1.02E+18,Incêndio atinge um dos pavilhões do Riocentro,
1.02E+18,Carrasco do Vasco,
1.02E+18,Único gay assumido entre as 5 principais ligas de esporte dos EUA,
1.02E+18,Dois anos depois das Olimpíadas,
1.02E+18,Bom dia,
1.02E+18,Metade dos britânicos quer novo referendo sobre Brexit,
1.02E+18,O ‘mea-culpa’ (publicitário) de Neymar: ‘Eu não caí,
1.02E+18,Messi já tem um sucessor,
1.02E+18,‘Inflação do aluguel’ avança 0,
1.02E+18,No interior,
1.02E+18,Para 59% dos professores,
1.02E+18,Mercado financeiro mantém projeção do PIB em 1,
1.02E+18,Vídeo: nas horas vagas,
1.02E+18,Arboleda,
1.02E+18,Neymar se declara para Marquezine com faixa em avião: ‘Te amo,
1.02E+18,Trump considera falar sobre interferência russa,
1.02E+18,Ídolo da música evangélica e alvo de represálias por ter ajudado um centro de candomblé,
1.02E+18,Conheça o Pyramids,
1.02E+18,Opinião: Neymar fala,
1.02E+18,Contas do setor público têm rombo de R$ 14,
1.02E+18,Aliado de Bolsonaro,
1.02E+18,Filho de Isabella Rossellini,
1.02E+18,'Só eu posso saber a minha dor',
1.02E+18,Conheça a estação de esqui de Portillo,
1.02E+18,Na estreia da série Na Cozinha,
1.02E+18,Acompanhe às 15h30 AO VIVO o papo da colunista de VEJA Lillian Witte Fibe com Mauricio Moura,
1.02E+18,Com baixo crescimento,
1.02E+18,Relatório final de voo MH370,
1.02E+18,Se eleito,
1.02E+18,Em carta aberta,
1.02E+18,EUA culpam Ortega e sua mulher,
1.02E+18,'Fico honrado,
1.02E+18,Demi Lovato tem febre alta e outras complicações da overdose,
1.02E+18,Bebê que nasceu após acidente em SP tem alta,
1.02E+18,Análise: Agosto,
1.02E+18,A que ponto chegamos... Quem pega ônibus no Rio sabe que muitas das cordinhas para 'dar sinal' nunca funcionam. Nesta linha,
1.02E+18,Se Lula for barrado pela Justiça,
1.02E+18,‘É quase um milagre’,
1.02E+18,As chuvas de monção em Bihar,
1.02E+18,"""Ele não precisava dessa campanha""",
1.02E+18,Na estreia da série Na Cozinha,
1.02E+18,Vídeo: Mulher é agredida após reagir contra assédio na rua,
1.02E+18,Polícia encontra aves silvestres dentro de apartamento na Tijuca,
1.02E+18,Atacada por fãs,
1.02E+18,Autora da peça de Jesus trans critica líderes políticos e religiosos de Garanhuns: ‘uma vergonha total’,
1.02E+18,Anvisa proíbe venda de gel de arnica,
1.02E+18,"""House of cards"" terá ""final à altura""",
1.02E+18,‘Não tenho plano B’,
1.02E+18,'Só eu posso saber a minha dor',
1.02E+18,Vídeo: Mulher é agredida após reagir contra assédio na rua,
1.02E+18,Atacada por fãs,
1.02E+18,"""Ele não precisava dessa campanha""",
1.02E+18,Bom dia,
1.02E+18,No Rio,
1.02E+18,Campanha de Marina ironiza discurso de Bolsonaro sobre refugiados,
1.02E+18,Nilmar se diz recuperado de depressão,
1.02E+18,Para manter crescimento sustentável na próxima década só com investimento médio de 17,
1.02E+18,Desemprego recua para 12,
1.02E+18,Luz se apaga e Ratinho tem que pensar rápido,
1.02E+18,Exposições,
1.02E+18,Advogado Hélio Bicudo,
1.02E+18,Em boa fase,
1.02E+18,'Ele tinha no rosto um pavor enorme',
1.02E+18,Morre Hélio Bicudo,
1.02E+18,Anvisa proíbe venda de gel de arnica,
1.02E+18,‘Roda Viva’ com Bolsonaro chega a 2,
1.02E+18,Prepare-se: papel higiênico,
1.02E+18,Alan Alda,
1.02E+18,Enquadrado na Ficha Limpa não pode ‘forçar’ por candidatura,
1.02E+18,Após 17 mil dislikes,
1.02E+18,Quem é Gustavo Gómez,
1.02E+18,Dilma e Aécio lideram disputa para o Senado,
1.02E+18,Governo eleva para R$ 1,
1.02E+18,Eduardo Jorge aceita ser vice de Marina,
1.02E+18,EXCLUSIVO: Alvo da mais rumorosa batalha de custódia do Brasil,
1.02E+18,Avião cai logo após decolar em Durango,
1.02E+18,Cabelos grandes,
1.02E+18,Contra recurso de Lula,
1.02E+18,‘É preciso provar que houve dolo’,
1.02E+18,Policiais trocam tiros com criminosos no Morro Santa Marta,
1.02E+18,Leite registra alta de 44% desde o início do ano,
1.02E+18,Aliança de Alckmin com Centrão é ‘reedição da tragédia’,
1.02E+18,'Nosso maior problema é o foro privilegiado',
1.02E+18,Faixas com ameaça 'Proibido roubar. Se roubar vai morrer' são espalhadas na Praça Seca,
1.02E+18,Incêndio atinge casas na favela de Paraisópolis,
1.02E+18,Incêndio atinge comunidade de Paraisópolis,
1.02E+18,‘A peça é uma parábola bíblica,
1.02E+18,Em 72 horas,
1.02E+18,Governo eleva valor do imóvel comprado com o FGTS para R$ 1,
1.02E+18,Viúva homenageia goleiro Danilo,
1.02E+18,‘Aguardando a resposta do PV’,
1.02E+18,Cabelos grandes,
1.02E+18,Eduardo Jorge aceita ser vice de Marina,
1.02E+18,Faixas com ameaça 'Proibido roubar. Se roubar vai morrer' são espalhadas na Praça Seca,
1.02E+18,Copom deve manter juros em 6,
1.02E+18,Bom dia! Esta é a capa da versão impressa do #JornalOGlobo desta quarta,
1.02E+18,Brasil terá aumento de mortes por onda de calor,
1.02E+18,Após expansão de leitos para Olimpíada,
1.02E+18,Quadro ‘O beijo’,
1.02E+18,Inflação semanal desacelera e sobe 0,
1.02E+18,Zelotes: em e-mail,
1.02E+18,Cantor Marcelo Augusto assume namoro com Fagner,
1.02E+18,Morre a cantora de fado Celeste,
1.02E+18,Com ‘parças’,
1.02E+18,Mesmo com derrota,
1.02E+18,Apoiada por 'mãos gigantes',
1.02E+18,Nos EUA,
1.02E+18,'Tortura é prática naturalizada no país',
1.02E+18,Terroristas planejaram ataque em jogo do Barcelona,
1.02E+18,Balanço: no 1º ano sabático,
1.02E+18,‘Estou em tratamento,
1.02E+18,Avião como reação do Facebook faz usuários comemorarem,
1.02E+18,Bolsonaro na TV: ‘Negar dívida com escravidão é apagar a História’,
1.02E+18,Na volta do recesso,
1.02E+18,Saiba o que é preciso para viver em Portugal,
1.02E+18,Mulher morre após ter atendimento negado no Hospital Getúlio Vargas,
1.02E+18,PRP decide apoiar pré-candidatura de Álvaro Dias,
1.02E+18,Celeste Rodrigues,
1.02E+18,Ao lado dos parças,
1.02E+18,José Medeiros,
1.02E+18,Fitch reafirma rating do Brasil em BB-,
1.02E+18,Morre,
1.02E+18,Após 4 anos de queda,
1.02E+18,Eleitorado do Brasil aumenta 3,
1.02E+18,Com sete ações à espera de sentença,
1.02E+18,Veja o resultado do concurso 31 do Dia de Sorte,
1.02E+18,Fitch reafirma rating do Brasil em BB-,
1.02E+18,Quem é Cody Wilson,
1.02E+18,Para o historiador Angelo Segrillo,
1.02E+18,Sérgio Martins entrevista Anavitória. A dupla irá falar sobre sua estreia nos cinemas e dar detalhes sobre suas novas composições. #VEJAMúsica será na quinta-feira,
1.02E+18,Emissão de CO2 registrou máximo histórico em 2017,
1.02E+18,Argentina eleva conta de luz em 24,
1.02E+18,As 20 marcas mais valiosas do Brasil,
1.02E+18,Menino de 8 anos que morreu após passar três vezes pelo mesmo hospital teve febre maculosa,
1.02E+18,Rajada de vento derrubou avião acidentado no México,
1.02E+18,Brasil registra superávit de US$4,
1.02E+18,Argentina eleva conta de luz em 24,
1.02E+18,PSB deve ser neutro nas eleições e deixar Ciro isolado,
1.02E+18,“Tudo queimou em segundos”,
1.02E+18,'Sou Illuminati e por isso Imagine Dragons ficou famoso',
1.02E+18,MDIC prevê impacto de R$32,
1.02E+18,Em discurso no STF,
1.02E+18,Em Minas,
1.02E+18,Febre maculosa: saiba mais sobre a doença,
1.02E+18,Tênis: Enfurecido,
1.02E+18,Saiba o que é preciso para viver em Portugal,
1.02E+18,Com prótese desenvolvida por quatro estudantes,
1.02E+18,Em convenção nacional,
1.02E+18,Alckmin é única voz serena em meio a arroubos,
1.02E+18,PMs são atacados durante patrulhamento no Morro Dona Marta,
1.02E+18,Copom decide manter os juros em 6,
1.02E+18,Com Selic parada,
1.02E+18,BC mantém taxa de juros em 6,
1.02E+18,Copom decide manter taxa básica de juros em 6,
1.02E+18,Banco Central mantém,
1.02E+18,Selic é mantida em 6,
1.02E+18,A Huawei,
1.02E+18,Oi convocará assembleia para deliberar sobre aumento de capital,
1.02E+18,Com Selic a 6,
1.02E+18,Medalha que sumiu em congresso de matemáticos vale R$ 15,
1.02E+18,Chuva de granizo que formou 'mar de gelo' no interior de SP é incomum no inverno,
1.02E+18,Rappers Booba e Kaaris brigam em aeroporto na França,
1.02E+18,Série ‘ALF,
1.02E+18,Ao STF,
1.02E+18,Duratex: lucro líquido atinge R$ 166,
1.02E+18,Medalha Fields,
1.02E+18,Morre o pintor paraibano Antonio Dias,
1.02E+18,Morre,
1.02E+18,Banco Wells Fargo é multado em US$ 2,
1.02E+18,Após negociações,
1.02E+18,Apoiada por 'mãos gigantes',
1.02E+18,Barroso prorroga por mais 60 dias inquérito dos portos,
1.02E+18,Morre aos 92 anos em SP a artista plástica Eleonore Koch,
1.02E+18,Marília Arraes diz que respeita a decisão do PT,
1.02E+18,Após julho mais quente em 41 anos,
1.02E+18,Demi Lovato tem alta esperada para esta semana e equipe quer que ela vá direto para reabilitação,
1.02E+18,Isolado,
1.02E+18,Bolsonaro na TV: ‘Negar dívida com escravidão é apagar a História’,
1.02E+18,As ações mais indicadas para agosto,
1.02E+18,No ano da retomada,
1.02E+18,Changi,
1.02E+18,No porto inteligente de Roterdã,
1.02E+18,Lenta,
1.02E+18,Londres,
1.02E+18,Você sabia que o Museu Nacional,
1.02E+18,“Ortega perdeu a batalha política na Nicarágua”,
1.02E+18,Depois de Harvard e Yale,
1.02E+18,Corinthians é o clube mais valioso da América,
1.02E+18,Mega-Sena,
1.02E+18,Bom dia! Confira a capa do #JornalOGlobo desta quinta,
1.02E+18,'Não tenho dúvida de que a esquerda precisa de autocrítica’,
1.02E+18,Gol tem prejuízo de R$1,
1.02E+18,Sheila Mello anuncia separação de Fernando Scherer,
1.02E+18,Ciro diz que revés do PSB não surpreende,
1.03E+18,Acusado de integrar milícia foi deportado dos EUA após se filiar ao Estado Islâmico,
1.03E+18,Produção industrial cresce 13,
1.03E+18,Google planeja versão censurada de buscador na China,
1.03E+18,Candidatura do Meirelles 'é ridícula' e será 'um tiro no pé',
1.03E+18,Vaidoso e exigente,
1.03E+18,Produção industrial cresce 13,
1.03E+18,Disparada da Apple fez Buffett ganhar US$ 2,
1.03E+18,Em uma década,
1.03E+18,Motorista é encontrado morto dentro de casa abandonada na favela do Rola,
1.03E+18,Trump fez uma média de 7,
1.03E+18,"""Fiz algumas plásticas",
1.03E+18,Três alpinistas morrem em acidente no Mont-Blanc,
1.03E+18,‘Super-homem’ da natação: Clark Kent,
1.03E+18,Leilão de peças de Liza Minnelli arrecada mais de US$ 1,
1.03E+18,Trump acha que é a hora de elevar pressão sobre China,
1.03E+18,Após escândalo,
1.03E+18,Gol tem prejuízo de R$1,
1.03E+18,Não há conduta irregular,
1.03E+18,Brasileiros ricos fogem em massa do país,
1.03E+18,No filme ‘Benzinho’,
1.03E+18,Empresário Ronald de Carvalho,
1.03E+18,Sob forte esquema de segurança,
1.03E+18,Líder em transporte rodoviário,
1.03E+18,Em votação simbólica,
1.03E+18,Papa está preocupado com Lula,
1.03E+18,Em convenção,
1.03E+18,Estou ansioso para vê-lo em breve,
1.03E+18,Com 85% dos votos,
1.03E+18,Sou contra a separação de famílias na fronteira,
1.03E+18,Inter de Milão quer Modric,
1.03E+18,‘Um filho não é um pedaço da mulher’,
1.03E+18,Mulher atendida pelo “Doutor Bumbum” morreu de embolia pulmonar,
1.03E+18,Vídeo mostra momento em que pasta com medalha Fields,
1.03E+18,Mesmo com pressão do elenco,
1.03E+18,Bateria de laptop superaquecida pode derrubar avião,
1.03E+18,Ortega usa de repressão violenta,
1.03E+18,Endividada,
1.03E+18,Produção de petróleo do Brasil cai em junho para 2,
1.03E+18,Por não aceitar fim do relacionamento,
1.03E+18,45% dos eleitores estão pessimistas com eleição para presidente,
1.03E+18,Do cômico ao trágico,
1.03E+18,Rússia ainda influencia opinião pública e eleições nos EUA,
1.03E+18,Excesso de peso na juventude altera a estrutura do coração,
1.03E+18,Após bom resultado,
1.03E+18,Após acidente,
1.03E+18,PV fecha aliança com Rede,
1.03E+18,Vídeo mostra Alexandre Frota discutindo com vereadores; sessão da Câmara chegou a ser interrompida em Sorocaba,
1.03E+18,'Alguém quer ser vice do Meirelles?',
1.03E+18,Collor,
1.03E+18,Entenda o que se sabe sobre “Momo”,
1.03E+18,Em estado grave,
1.03E+18,Brasil registra mais de mil casos de sarampo,
1.03E+18,MATHEUS LEITÃO: Um em cada cinco brasileiros apoia um candidato por não gostar das outras opções,
1.03E+18,73% dos eleitores admitiram mudar de voto até outubro,
1.03E+18,Homem morre atropelado por PM na saída do Túnel Acústico,
1.03E+18,Entre abril e junho,
