id,tweet_text,,,,,,,,,,,
1.03996E+18,Após anos de esquecimento,,,,,,,,,,,
1.03996E+18,MP reabre inquérito sobre aeroporto de Cláudio,,,,,,,,,,,
1.03996E+18,Fátima Bernardes,,,,,,,,,,,
1.03996E+18,Não vamos criar um novo banco 100% digital,,,,,,,,,,,
1.03996E+18,Açougueiro que esfaqueou colega de trabalho no interior de SP diz que golpes foram motivados por ciúme,,,,,,,,,,,
1.03996E+18,Furacão Florence é rebaixado para categoria 3,,,,,,,,,,,
1.03996E+18,Escolhido Haddad,,,,,,,,,,,
1.03995E+18,Após ser chamado de jumento de carga,,,,,,,,,,,
1.03995E+18,Folha e Spotify lançam 'Eleição na Chapa',,,,,,,,,,,
1.03995E+18,'Soldado que vai à guerra com medo de morrer é um covarde',,,,,,,,,,,
1.03995E+18,JULIA DUAILIBI: Ibope: Bolsonaro cresce,,,,,,,,,,,
1.03995E+18,General Mourão é 'jumento de carga' e Villas Bôas 'pegaria uma cana',,,,,,,,,,,
1.03995E+18,Prisão de Richa preserva depoimentos e testemunhas,,,,,,,,,,,
1.03995E+18,Haddad seria ‘presidente por procuração’ de Lula,,,,,,,,,,,
1.03995E+18,Artista plástico José Roberto Leonel Barreto morre em São Paulo,,,,,,,,,,,
1.03994E+18,“Não podemos retroceder”,,,,,,,,,,,
1.03994E+18,Após desavenças,,,,,,,,,,,
1.03994E+18,Reinaldo Azambuja é investigado por esquema de corrupção,,,,,,,,,,,
1.03994E+18,Tufão Mangkhut,,,,,,,,,,,
1.03994E+18,Henry Cavill não será mais o Super-Homem no cinema,,,,,,,,,,,
1.03994E+18,A pedido de Temer,,,,,,,,,,,
1.03994E+18,Por 'jejum e orações',,,,,,,,,,,
1.03994E+18,Apple anuncia novas versões do iPhone,,,,,,,,,,,
1.03994E+18,Magazine Luiza,,,,,,,,,,,
1.03994E+18,Dos 11 infratores segundo a Receita Federal e o Ministério do Trabalho,,,,,,,,,,,
1.03994E+18,A pedido da PGR,,,,,,,,,,,
1.03994E+18,‘Bolsonaro é passaporte para volta do PT’,,,,,,,,,,,
1.03994E+18,Procuradores desistem de acusar Nick Carter,,,,,,,,,,,
1.03993E+18,Tesouro venderá títulos mais curtos até fim das eleições,,,,,,,,,,,
1.03993E+18,Bye bye,,,,,,,,,,,
1.03993E+18,'Vou cumprimentá-lo e depois chorar',,,,,,,,,,,
1.03993E+18,Acusado de desviar dinheiro de dízimo,,,,,,,,,,,
1.03993E+18,Bruno Boghossian | Para herdar votos,,,,,,,,,,,
1.03993E+18,A pedido da PGR,,,,,,,,,,,
1.03992E+18,Primeiro desenho do planeta se parece com 'hashtag',,,,,,,,,,,
1.03992E+18,Próximo governo já começa com buraco de R$ 18 bilhões,,,,,,,,,,,
1.03992E+18,Meirelles vai à Rua 25 de Março,,,,,,,,,,,
1.03992E+18,Acusado de racismo em cartum sobre Serena,,,,,,,,,,,
1.03992E+18,Gênio literário,,,,,,,,,,,
1.03992E+18,'As regras vão mudar nos jogos da Serena?',,,,,,,,,,,
1.03992E+18,'Vergonhosos',,,,,,,,,,,
1.03991E+18,Após uma semana,,,,,,,,,,,
1.03991E+18,Vacina do futuro será autoaplicável e 'enviada pelo correio',,,,,,,,,,,
1.03991E+18,Bolsonaro lidera com 26,,,,,,,,,,,
1.03991E+18,Falta coragem para mudar saúde privada,,,,,,,,,,,
1.03991E+18,Veja o resultado do concurso 44 do Dia de Sorte,,,,,,,,,,,
1.03991E+18,Voto em Bolsonaro elegerá o PT,,,,,,,,,,,
1.03991E+18,Pai é preso suspeito de matar bebê de 6 meses com tiro no peito,,,,,,,,,,,
1.0399E+18,Santander reduz de 2% para 1,,,,,,,,,,,
1.0399E+18,Consumo moderado de laticínios protege o coração,,,,,,,,,,,
1.0399E+18,Aplaudido em Toronto,,,,,,,,,,,
1.0399E+18,João Doria,,,,,,,,,,,
1.0399E+18,Henry Cavill não vai mais interpretar Superman nos cinemas,,,,,,,,,,,
1.0399E+18,Esclarecimento: trata-se de um texto de opinião que foi publicado sem indicação de autoria. Pedimos desculpas pelo mal-entendido,,,,,,,,,,,
1.0399E+18,Adversários de Lula,,,,,,,,,,,
1.03989E+18,Dólar recua para R$ 4,,,,,,,,,,,
1.03989E+18,Petrobras reajusta preço da gasolina nas refinarias,,,,,,,,,,,
1.03989E+18,Venda de etanol cresce 22,,,,,,,,,,,
1.03989E+18,Andréia Sadi: Para comitê de Alckmin,,,,,,,,,,,
1.03989E+18,Pesquisa Ibope acalma mercado e dólar cai para R$ 4,,,,,,,,,,,
1.03989E+18,Apple vendeu menos iPhone X,,,,,,,,,,,
1.03989E+18,Taxa de felicidade do mundo atinge menor nível em 10 anos,,,,,,,,,,,
1.03989E+18,“Não há propostas para a saúde”,,,,,,,,,,,
1.03988E+18,Aos 90 anos,,,,,,,,,,,
1.03988E+18,Participação das exportações na produção industrial fica estável,,,,,,,,,,,
1.03988E+18,Bolsonaro tem alimentação oral suspensa,,,,,,,,,,,
1.03988E+18,Juntos,,,,,,,,,,,
1.03988E+18,Investigações contra Alckmin,,,,,,,,,,,
1.03988E+18,Nos EUA,,,,,,,,,,,
1.03988E+18,Bolsonaro segue estável e tem alimentação oral suspensa,,,,,,,,,,,
1.03988E+18,G1 e CBN entrevistam Wilson Witzel,,,,,,,,,,,
1.03988E+18,Greve dos caminhoneiros prejudicou abate de frango e venda de leite no 2º trimestre,,,,,,,,,,,
1.03987E+18,'Lula perdeu sua visão genial de realidade porque está isolado na prisão e cercado de puxa-sacos',,,,,,,,,,,
1.03987E+18,Você pode aparecer no debate #GazetaEstadaoJP: mande sua pergunta - em texto ou vídeo - sobre saúde, em parceria com @tvgazetaoficial, @JovemPanNews e @TwitterBrasil https://t.co/l67AocBGRf;Wed Sep 12 13:30:01 +0000 2018;2;estadao,,,,,,,,,
1.03987E+18,Dólar abre em queda e é negociado a R$ 4,,,,,,,,,,,
1.03987E+18,Petrobras volta a subir o preço da gasolina,,,,,,,,,,,
1.03987E+18,Mr. Catra deixou músicas inéditas,,,,,,,,,,,
1.03987E+18,Depois de Ronaldinho Gaúcho,,,,,,,,,,,
1.03986E+18,Ciro Gomes participa agora de sabatina do GLOBO,,,,,,,,,,,
1.03986E+18,Na sombra da Tesla,,,,,,,,,,,
1.03986E+18,Petrobras volta a subir o preço da gasolina,,,,,,,,,,,
1.03985E+18,Por 'jejum e orações',,,,,,,,,,,
1.03985E+18,Suspeitos de envenenamento dos Skripal são conhecidos,,,,,,,,,,,
1.03985E+18,A vida após ‘Game of Thrones’ de Kit Harington,,,,,,,,,,,
1.03985E+18,Desconfiado,,,,,,,,,,,
1.03985E+18,Furacão Florence será grande,,,,,,,,,,,
1.03985E+18,Traços,,,,,,,,,,,
1.03984E+18,Indicado candidato,,,,,,,,,,,
1.03984E+18,Governador do MS,,,,,,,,,,,
1.03984E+18,Vendas de materiais de construção no Brasil crescem 0,,,,,,,,,,,
1.03984E+18,Sob gestão de Carlos Wizard,,,,,,,,,,,
1.03984E+18,Ameaçado por taxa dos Correios,,,,,,,,,,,
1.03983E+18,Andréia Sadi: Equipe de Alckmin quer mirar ataques a Ciro na TV,,,,,,,,,,,
1.03983E+18,Brasil forma menos em Ciências,,,,,,,,,,,
1.03983E+18,Canta Comigo,,,,,,,,,,,
1.03983E+18,Indicado candidato,,,,,,,,,,,
1.03982E+18,Ibope: Disputa é mais acirrada entre os mais pobres,,,,,,,,,,,
1.03982E+18,Bom dia! Quarta-feira,,,,,,,,,,,
1.03982E+18,A era dos extremos: a bolsa,,,,,,,,,,,
1.03982E+18,Governador de MS,,,,,,,,,,,
1.03982E+18,&gt;Leandro Karnal: 'A perfeição - Sinais de que você envelheceu: usa relógio de pulso,,,,,,,,,,,
1.03982E+18,Pesquisa Ibope de 11 de setembro para presidente por sexo, religião e raça https://t.co/Jl484sthRq #G1;Wed Sep 12 10:15:00 +0000 2018;2;g1,,,,,,,,,,
1.03982E+18,Andréia Sadi: Após relatório da PF,,,,,,,,,,,
1.03982E+18,Livro criticado por Bolsonaro é relançado,,,,,,,,,,,
1.03981E+18,Dois suspeitos morrem durante tentativa de assalto em Osasco,,,,,,,,,,,
1.03981E+18,Trump sugeriu 'imprimir dinheiro' para resolver déficit,,,,,,,,,,,
1.03981E+18,TJ determina transferência de Beto Richa e mulher do Complexo Médico-Penal para unidade da PM,,,,,,,,,,,
1.03981E+18,Pesquisa Ibope: Bolsonaro, 8% https://t.co/o7lHi7I40t #G1";Wed Sep 12 09:47:00 +0000 2018;2;g1,,,,,,,,,,
1.03981E+18,Investidor continuará em “busca frenética” até o segundo turno,,,,,,,,,,,
1.0398E+18,Liquigás,,,,,,,,,,,
1.0398E+18,Em busca do sonho de US$ 35 bilhões,,,,,,,,,,,
1.03979E+18,Você sabia que não pode aguardar mais que 15 minutos para ser atendido em qualquer banco? Operação 'Chega de Fila',,,,,,,,,,,
1.03977E+18,Mulheres conquistam mais diplomas,,,,,,,,,,,
1.03976E+18,Ortega persegue famílias de mortos,,,,,,,,,,,
1.03975E+18,Minucioso,,,,,,,,,,,
1.03975E+18,Bilionário,,,,,,,,,,,
1.03975E+18,Futebol brasileiro é o único em que copa vale mais do que liga,,,,,,,,,,,
1.03973E+18,Recém-criado,,,,,,,,,,,
1.03972E+18,Desnutrição volta a crescer no mundo,,,,,,,,,,,
1.03971E+18,Balotelli se reapresentou ao Nice com 100kg,,,,,,,,,,,
1.03971E+18,Você pode aparecer no debate #GazetaEstadaoJP: mande sua pergunta - em texto ou vídeo - sobre saúde, em parceria com @tvgazetaoficial, @JovemPanNews e @TwitterBrasil https://t.co/MkTiTNmMt3;Wed Sep 12 02:59:00 +0000 2018;2;estadao,,,,,,,,,
1.0397E+18,Logo após 11/9,,,,,,,,,,,
1.0397E+18,Mônica Salmaso reanima a alma lírica brasileira,,,,,,,,,,,
1.0397E+18,Em amistoso com cara de treino,,,,,,,,,,,
1.0397E+18,Atentado contra Bolsonaro influenciou em pesquisa,,,,,,,,,,,
1.0397E+18,Bolsonaro está sensibilizado e emotivo,,,,,,,,,,,
1.0397E+18,Sociedade vive momento paradoxal em que 'até quem está preso continua popular',,,,,,,,,,,
1.03969E+18,Após artigo anônimo,,,,,,,,,,,
1.03969E+18,Na propaganda de Haddad,,,,,,,,,,,
1.03969E+18,Por maioria,,,,,,,,,,,
1.03969E+18,Contra discurso de ódio,,,,,,,,,,,
1.03968E+18,Em último papel,,,,,,,,,,,
1.03968E+18,Transferência de votos de Lula para Haddad se estabiliza,,,,,,,,,,,
1.03968E+18,Furacão Florence se aproxima dos EUA,,,,,,,,,,,
1.03968E+18,Executivos da Odebrecht disseram ter repassado R$ 500 mil para sua campanha em 2014,,,,,,,,,,,
1.03968E+18,Com tanque cheio,,,,,,,,,,,
1.03968E+18,Folha e Spotify lançam 'Eleição na Chapa',,,,,,,,,,,
1.03967E+18,Sentimento de medo abre espaço para narrativas autoritárias no país,,,,,,,,,,,
1.03967E+18,Ao aparecer como candidato na TV,,,,,,,,,,,
1.03967E+18,Após sucesso no Twitter,,,,,,,,,,,
1.03967E+18,Bem cotadas ao Oscar,,,,,,,,,,,
1.03967E+18,Recém-criado,,,,,,,,,,,
1.03967E+18,Prisão de Beto traz reflexo negativo para Alckmin,,,,,,,,,,,
1.03966E+18,Mais de 20 gatos circulam nos escombros do Museu Nacional sem previsão de resgate,,,,,,,,,,,
1.03966E+18,Bolsonaro vai a 26% e quatro empatam em segundo lugar,,,,,,,,,,,
1.03966E+18,Dinheiro traz,,,,,,,,,,,
1.03966E+18,Pacientes colocam faixa em posto de saúde em Campinas (SP) para alertar sobre falta de médicos,,,,,,,,,,,
1.03966E+18,Secco,,,,,,,,,,,
1.03965E+18,Megaleilão de petróleo deve ficar para próxima gestão,,,,,,,,,,,
1.03965E+18,A imagem do desespero: uma câmera no interior de um carro flagrou uma tentativa de assalto na Lagoa,,,,,,,,,,,
1.03965E+18,Pedido de registro de candidatura de Haddad terá mesmo rito que o dos outros presidenciáveis,,,,,,,,,,,
1.03965E+18,Bolsonaro empata com Ciro,,,,,,,,,,,
1.03965E+18,Depois da crise,,,,,,,,,,,
1.03965E+18,O general Hamilton Mourão,,,,,,,,,,,
1.03965E+18,Brasil investe porcentagem alta do PIB em educação,,,,,,,,,,,
1.03964E+18,Sem concurso,,,,,,,,,,,
1.03964E+18,Bolsonaro tem alta da UTI e vai para unidade semi-intensiva,,,,,,,,,,,
1.03964E+18,Sabia que você não pode esperar mais que 15 minutos para ser atendido em qualquer banco? Operação 'Chega de Fila',,,,,,,,,,,
1.03964E+18,Conselho da Minerva aprova aumento de capital de até R$1,,,,,,,,,,,
1.03964E+18,Bolsonaro sobe 4 pontos e chega a 26% após atentado,,,,,,,,,,,
1.03964E+18,Em carta,,,,,,,,,,,
1.03964E+18,Ibope: Bolsonaro sobe quatro pontos e chega a 26%; Ciro,,,,,,,,,,,
1.03964E+18,Pesquisa Ibope: Bolsonaro, 8% https://t.co/wBRmibL5uq #G1 https://t.co/KnMTJD99Ir";Tue Sep 11 22:04:10 +0000 2018;2;g1,,,,,,,,,,
1.03964E+18,Bolsonaro deixa UTI,,,,,,,,,,,
1.03963E+18,Bolsonaro amplia liderança em pesquisa; segundo lugar continua embolado,,,,,,,,,,,
1.03963E+18,Bolsonaro tem alta da UTI,,,,,,,,,,,
1.03963E+18,Domino’s oferece pizza grátis na Russia,,,,,,,,,,,
1.03963E+18,Mulheres conquistam mais diplomas,,,,,,,,,,,
1.03963E+18,Clóvis Rossi | Parece altamente improvável, é mais improvável ainda que consiga levar adiante o trabalho de demolição da democracia https://t.co/mpBQOkhAdJ #Eleições2018 https://t.co/VwjCh3OjUZ;Tue Sep 11 21:40:00 +0000 2018;2;folha,,,,,,,,,,
1.03963E+18,Celso de Mello,,,,,,,,,,,
1.03963E+18,Você pode aparecer no debate #GazetaEstadaoJP: mande sua pergunta - em texto ou vídeo - sobre saúde, em parceria com @tvgazetaoficial, @JovemPanNews e @TwitterBrasil https://t.co/0n4JNQb1wK;Tue Sep 11 21:30:01 +0000 2018;2;estadao,,,,,,,,,
1.03963E+18,Crianças de 1 ano têm a menor taxa de vacinação contra o sarampo e a pólio,,,,,,,,,,,
1.03963E+18,Em carta,,,,,,,,,,,
1.03962E+18,Esfaqueador diz que queria ‘dar uma resposta,,,,,,,,,,,
1.03962E+18,Com tanque cheio,,,,,,,,,,,
1.03962E+18,#AcervoOGlobo: Há 17 anos,,,,,,,,,,,
1.03962E+18,Para eleitores,,,,,,,,,,,
1.03962E+18,Se você é empreendedor,,,,,,,,,,,
1.03962E+18,Uma década após Lehman,,,,,,,,,,,
1.03962E+18,Em AL,,,,,,,,,,,
1.03961E+18,Eleições 2018: o que pensa Fernando Haddad,,,,,,,,,,,
1.03961E+18,No primeiro dia de exercício militar,,,,,,,,,,,
1.03961E+18,Por 3 a 2,,,,,,,,,,,
1.03961E+18,Após dois dias,,,,,,,,,,,
1.03961E+18,Segunda Turma do STF arquiva inquérito contra a senadora Kátia Abreu,,,,,,,,,,,
1.03961E+18,Dólar sobe quase 1,,,,,,,,,,,
1.03961E+18,Dólar fecha em alta e chega ao maior valor do ano,,,,,,,,,,,
1.0396E+18,Mulheres conquistam mais diplomas,,,,,,,,,,,
1.0396E+18,JORNAL DO CARRO: Renault Captur tem descontos de R$ 5,,,,,,,,,,,
1.0396E+18,Uma década após Lehman,,,,,,,,,,,
1.0396E+18,Criticada,,,,,,,,,,,
1.0396E+18,'Parou a enganação',,,,,,,,,,,
1.0396E+18,O estuprador que se declarou transgênero,,,,,,,,,,,
1.0396E+18,Ciro cresce na classe média,,,,,,,,,,,
1.03959E+18,Escolhido pelo PT,,,,,,,,,,,
1.03959E+18,Para Kit Harington,,,,,,,,,,,
1.03958E+18,Em despedida do CNJ,,,,,,,,,,,
1.03958E+18,Litro da gasolina comum já é vendida por R$ 4,,,,,,,,,,,
1.03958E+18,Queda de Marina,,,,,,,,,,,
1.03958E+18,Brasil está entre 51 países mais suscetíveis à desnutrição,,,,,,,,,,,
1.03958E+18,Pitty lança clipe de 'Te Conecta',,,,,,,,,,,
1.03957E+18,12 conselhos profissionais de Jack Ma,,,,,,,,,,,
1.03957E+18,Marina promete rever reforma trabalhista,,,,,,,,,,,
1.03957E+18,Com aval de Lula,,,,,,,,,,,
1.03957E+18,Rússia é suspeita de provocar doença misteriosa em embaixadas americanas,,,,,,,,,,,
1.03957E+18,A hora de Fernando Haddad,,,,,,,,,,,
1.03957E+18,Com aval de Lula,,,,,,,,,,,
1.03956E+18,Vídeo: em entrevista de custódia,,,,,,,,,,,
1.03956E+18,Ameaçado,,,,,,,,,,,
1.03956E+18,Com aval de Lula,,,,,,,,,,,
1.03955E+18,Skaf e Doria mantêm empate técnico em São Paulo,,,,,,,,,,,
1.03955E+18,Na última sessão como presidente do CNJ,,,,,,,,,,,
1.03955E+18,Gasolina sobe em 25 estados e no DF,,,,,,,,,,,
1.03955E+18,Julia Duailibi: 'Intransigência do PT' faz com que Haddad entre 'fragilizado' na eleição,,,,,,,,,,,
1.03955E+18,Meu pai não pode confiar em todo mundo a seu redor,,,,,,,,,,,
1.03955E+18,Produção industrial em SP cai 1,,,,,,,,,,,
1.03955E+18,Haddad afirma em vídeo que Lula 'ganharia' a eleição,,,,,,,,,,,
1.03955E+18,Na última sessão como presidente do CNJ,,,,,,,,,,,
1.03955E+18,Haddad afirma em vídeo que Lula 'ganharia' a eleição,,,,,,,,,,,
1.03955E+18,‘O Grande Circo Místico’,,,,,,,,,,,
1.03955E+18,Geração de bons empregos depende da criação de vagas ruins,,,,,,,,,,,
1.03955E+18,'O Grande Circo Místico',,,,,,,,,,,
1.03955E+18,Dólar volta a rondar valor máximo após bater R$ 4,,,,,,,,,,,
1.03954E+18,“A,,,,,,,,,,,
1.03954E+18,Leilão da Receita Federal tem iPhone,,,,,,,,,,,
1.03954E+18,Mais da metade dos brasileiros não tem diploma do ensino médio,,,,,,,,,,,
1.03954E+18,Com 22% do eleitorado,,,,,,,,,,,
1.03954E+18,Um roteiro de 36 horas por Ístria,,,,,,,,,,,
1.03954E+18,Após 45 anos do golpe,,,,,,,,,,,
1.03954E+18,Combate à fome no Brasil se estagnou,,,,,,,,,,,
1.03954E+18,Após Datafolha,,,,,,,,,,,
1.03954E+18,Dólar volta a rondar máxima e chega a R$ 4,,,,,,,,,,,
1.03954E+18,Criado na reforma trabalhista,,,,,,,,,,,
1.03954E+18,Professora Lisete,,,,,,,,,,,
1.03954E+18,Após atentado,,,,,,,,,,,
1.03954E+18,O estuprador que se declarou transgênero,,,,,,,,,,,
1.03953E+18,Dólar avança cerca de 2% e vai a R$4,,,,,,,,,,,
1.03953E+18,Mais de 1.100 vítimas dos atentados de 11 de Setembro,,,,,,,,,,,
1.03953E+18,Valdo Cruz: Depois do Datafolha,,,,,,,,,,,
1.03953E+18,MG1 entrevista Antonio Anastasia,,,,,,,,,,,
1.03953E+18,'É difícil mobilizar as pessoas para serem razoáveis',,,,,,,,,,,
1.03953E+18,Aos 80 anos,,,,,,,,,,,
1.03953E+18,Abusos são o 11 de setembro da Igreja,,,,,,,,,,,
1.03953E+18,Dólar volta a rondar máxima e chega a R$ 4,,,,,,,,,,,
1.03953E+18,Dólar volta a rondar máxima e chega a R$ 4,,,,,,,,,,,
1.03953E+18,Combate à fome no Brasil se estagnou,,,,,,,,,,,
1.03953E+18,Crianças se abaixam em meio a tiroteio no Jacarezinho,,,,,,,,,,,
1.03953E+18,Após ameaças dos EUA,,,,,,,,,,,
1.03953E+18,Bolsonaro silenciou diante do atentado a Marielle,,,,,,,,,,,
1.03953E+18,Em carta,,,,,,,,,,,
1.03952E+18,Jornal revela peso de Balotelli,,,,,,,,,,,
1.03952E+18,#sabatinasnoglobo: Seguindo a estratégia de se apresentar como a candidata da conciliação,,,,,,,,,,,
1.03952E+18,Em evento de campanha,,,,,,,,,,,
1.03952E+18,Médicos retiram sonda de Jair Bolsonaro,,,,,,,,,,,
1.03952E+18,Após ameaça dos EUA,,,,,,,,,,,
1.03952E+18,Após prisão de Beto Richa,,,,,,,,,,,
1.03952E+18,Luiz Marinho (PT),,,,,,,,,,,
1.03952E+18,Dólar sobe mais de 1% e ronda R$ 4,,,,,,,,,,,
1.03951E+18,Luiz Marinho (PT),,,,,,,,,,,
1.03951E+18,Marcia Tiburi (PT),,,,,,,,,,,
1.03951E+18,Marcelo aceita pagar R$ 3,,,,,,,,,,,
1.03951E+18,Crise venezuelana deixa 3,,,,,,,,,,,
1.03951E+18,Bolsonaro registra melhora intestinal e tem sonda retirada,,,,,,,,,,,
1.03951E+18,#sabatinasnoglobo: Marina Silva,,,,,,,,,,,
1.03951E+18,Dólar volta a rondar máxima e chega a R$ 4,,,,,,,,,,,
1.03951E+18,Camarotti: Mesmo depois de atentado,,,,,,,,,,,
1.03951E+18,#sabatinasnoglobo: Marina Silva diz que pretende acabar com a reeleição. "Meu mandato só terá 4 anos.",,,,,,,,,,,
1.03951E+18,#sabatinasnoglobo: Marina foi questionada pela diretora de redação da Época,,,,,,,,,,,
1.03951E+18,#sabatinasnoglobo: 'Eu parto do princípio de que nem todas as pessoas se corromperam,,,,,,,,,,,
1.0395E+18,Acompanhe,,,,,,,,,,,
1.0395E+18,Ausente,,,,,,,,,,,
1.0395E+18,EUA fazem 'campanha de difamação' para dar um golpe na Venezuela,,,,,,,,,,,
1.03949E+18,IBGE prevê safra 6,,,,,,,,,,,
1.03949E+18,Dólar opera em alta e chega a R$ 4,,,,,,,,,,,
1.03948E+18,Conflitos e mudança climática aumentaram a fome no mundo,,,,,,,,,,,
1.03948E+18,Combate à fome no Brasil se estagnou,,,,,,,,,,,
1.03948E+18,CORREÇÃO: A cada 45 minutos,,,,,,,,,,,
1.03948E+18,1,,,,,,,,,,,
1.03948E+18,Lucas Hedges e Timothée Chalamet,,,,,,,,,,,
1.03948E+18,Polícia Federal deflagra Operação Piloto,,,,,,,,,,,
1.03948E+18,Mais da metade dos brasileiros não tem diploma do ensino médio,,,,,,,,,,,
1.03948E+18,Por segundo turno,,,,,,,,,,,
1.03947E+18,De pai para filha,,,,,,,,,,,
1.03947E+18,Apesar de aceno a mulheres,,,,,,,,,,,
1.03947E+18,'Companheiro,,,,,,,,,,,
1.03947E+18,Bom dia! Confira os destaques do #JornalOGlobo desta terça,,,,,,,,,,,
1.03946E+18,A cada 45 segundos,,,,,,,,,,,
1.03946E+18,Igor Gielow | Comoção não pega,,,,,,,,,,,
1.03946E+18,Beto Richa,,,,,,,,,,,
1.03946E+18,No 2º turno,,,,,,,,,,,
1.03946E+18,Beto Richa,,,,,,,,,,,
1.03946E+18,Bolsonaro segue com a maior rejeição,,,,,,,,,,,
1.03945E+18,Beto Richa,,,,,,,,,,,
1.03945E+18,Pesquisa Ibope de 10 de setembro para governador de SP por sexo, raça e região https://t.co/KQELty15m2 #G1;Tue Sep 11 10:00:12 +0000 2018;2;g1,,,,,,,,,,
1.03945E+18,Após ataque,,,,,,,,,,,
1.03945E+18,O que é a 'masculinidade suave',,,,,,,,,,,
1.03945E+18,Beto Richa,,,,,,,,,,,
1.03945E+18,'Arma na mão' não livrou Bolsonaro de facada,,,,,,,,,,,
1.03945E+18,Gasto do PIB em educação para de cair no Brasil,,,,,,,,,,,
1.03945E+18,Turbinado pelo Datafolha,,,,,,,,,,,
1.03944E+18,Pesquisa Ibope para o Senado em São Paulo: Suplicy,,,,,,,,,,,
1.03944E+18,Pesquisa Ibope em São Paulo: Skaf,,,,,,,,,,,
1.03944E+18,Pesquisa Datafolha: Bolsonaro, 9% https://t.co/SzbnFvZohs #G1";Tue Sep 11 09:08:00 +0000 2018;2;g1,,,,,,,,,,
1.03944E+18,Pesquisa Datafolha de 10 de setembro para presidente por sexo,,,,,,,,,,,
1.03944E+18,Brasil está entre 51 países mais suscetíveis à prevalência da desnutrição,,,,,,,,,,,
1.03944E+18,Com reforma trabalhista,,,,,,,,,,,
1.03944E+18,Franqueados do Boticário tinham um problema. Por isso,,,,,,,,,,,
1.03944E+18,Um milhão de pessoas recebem ordem de deixar Carolina do Sul devido ao furacão Florence,,,,,,,,,,,
1.03942E+18,Ararazinha-azul,,,,,,,,,,,
1.03941E+18,'Bolsonaro deveria usar infeliz ataque para tentar desfazer cizânia',,,,,,,,,,,
1.03941E+18,Após incêndio,,,,,,,,,,,
1.0394E+18,Em guerra bilionária,,,,,,,,,,,
1.03939E+18,Fluente em cinco idiomas,,,,,,,,,,,
1.03939E+18,Com crise em Roraima,,,,,,,,,,,
1.03939E+18,Dez anos após Grande Recessão,,,,,,,,,,,
1.03938E+18,Com destaque para o bloco asiático,,,,,,,,,,,
1.03937E+18,1968: Em SP,,,,,,,,,,,
1.03936E+18,'Ninguém tem nada a ver com a vida dele',,,,,,,,,,,
1.03936E+18,Kit Harington,,,,,,,,,,,
1.03935E+18,Mortes: Centenária,,,,,,,,,,,
1.03935E+18,Bill Daily,,,,,,,,,,,
1.03935E+18,‘Minha voz é a voz de Haddad’,,,,,,,,,,,
1.03935E+18,Envie sua pergunta aos candidatos ao governo de SP usando #GazetaEstadaoJP. O encontro ocorre neste domingo,,,,,,,,,,,
1.03934E+18,Matisse 'roubado' pode ficar na Galeria Nacional de Londres,,,,,,,,,,,
1.03934E+18,Me sinto ameaçado pelos discursos de Bolsonaro,,,,,,,,,,,
1.03934E+18,Aos 96 anos,,,,,,,,,,,
1.03934E+18,Inter tem 50,,,,,,,,,,,
1.03933E+18,Conselheiros aprovam,,,,,,,,,,,
1.03933E+18,Conselho aprova,,,,,,,,,,,
1.03933E+18,Após Doria dizer que Bolsonaro está no segundo turno,,,,,,,,,,,
1.03933E+18,EUA avaliam aplicar sanções à China devido a prisão de islâmicos,,,,,,,,,,,
1.03933E+18,O que é a 'masculinidade suave',,,,,,,,,,,
1.03932E+18,Comissão de Ética da Presidência terá acesso à investigação contra Temer,,,,,,,,,,,
1.03932E+18,Não pode o próximo presidente ser problema,,,,,,,,,,,
1.03932E+18,Datafolha: no 2º turno,,,,,,,,,,,
1.03932E+18,Funkeiro Mr. Catra é velado no Teatro João Caetano,,,,,,,,,,,
1.03932E+18,Em depoimento,,,,,,,,,,,
1.03931E+18,Rio: Homem atingido por bala perdida no Borel precisou amputar o pé,,,,,,,,,,,
1.03931E+18,Jornal da USP: Água ou isotônico,,,,,,,,,,,
1.03931E+18,NEOMONDO: A cada 40 segundos,,,,,,,,,,,
1.03931E+18,No 2º turno,,,,,,,,,,,
1.03931E+18,Eduardo Paes empata com Romário no Rio de Janeiro,,,,,,,,,,,
1.03931E+18,Um milhão de pessoas devem deixar Carolina do Sul,,,,,,,,,,,
1.03931E+18,Comoção do atentado não pegou,,,,,,,,,,,
1.03931E+18,Em mais uma restauração malsucedida,,,,,,,,,,,
1.0393E+18,Datafolha: Bolsonaro lidera com 24%,,,,,,,,,,,
1.0393E+18,Bolsonaro segue com a maior rejeição,,,,,,,,,,,
1.0393E+18,Pesquisa Datafolha: Bolsonaro, 9% https://t.co/UmRj5YDfz2 #G1 https://t.co/zYmXkaQkZm";Tue Sep 11 00:06:38 +0000 2018;2;g1,,,,,,,,,,
1.0393E+18,Bolsonaro cresce dois pontos após atentado e chega a 24%,,,,,,,,,,,
1.0393E+18,Datafolha: Bolsonaro tem 24%,,,,,,,,,,,
1.0393E+18,Após ataque,,,,,,,,,,,
1.0393E+18,Bolsonaro mantém liderança da corrida com 24% após ataque,,,,,,,,,,,
1.0393E+18,'O Grande Circo Místico',,,,,,,,,,,
1.0393E+18,Pela quarta vez,,,,,,,,,,,
1.0393E+18,Após ataque,,,,,,,,,,,
1.0393E+18,Ibope/RJ: Eduardo Paes tem 23% e Romário,,,,,,,,,,,
